1000	0	500
1000	1	515.811
1000	2	527.377
1000	3	536.884
1000	4	545.123
1000	5	552.482
1000	6	559.186
1000	7	565.377
1000	8	571.154
1000	9	576.587
1000	10	581.729
1000	11	586.619
1000	12	591.29
1000	13	595.768
1000	14	600.072
1000	15	604.222
1000	16	608.231
1000	17	612.111
1000	18	615.875
1000	19	619.53
1000	20	623.086
1000	21	626.549
1000	22	629.925
1000	23	633.221
1000	24	636.441
1000	25	639.59
1000	26	642.672
1000	27	645.69
1000	28	648.649
1000	29	651.55
1000	30	654.397
1000	31	657.193
1000	32	659.94
1000	33	662.64
1000	34	665.294
1000	35	667.906
1000	36	670.477
1000	37	673.008
1000	38	675.501
1000	39	677.957
1000	40	680.379
1000	41	682.766
1000	42	685.12
1000	43	687.443
1000	44	689.734
1000	45	691.997
1000	46	694.23
1000	47	696.436
1000	48	698.615
1000	49	700.767
1000	50	702.894
1000	51	704.997
1000	52	707.075
1000	53	709.13
1000	54	711.162
1000	55	713.172
1000	56	715.161
1000	57	717.128
1000	58	719.075
1000	59	721.002
1000	60	722.91
1000	61	724.798
1000	62	726.668
1000	63	728.519
1000	64	730.353
1000	65	732.169
1000	66	733.968
1000	67	735.75
1000	68	737.517
1000	69	739.267
1000	70	741.001
1000	71	742.72
1000	72	744.424
1000	73	746.113
1000	74	747.788
1000	75	749.449
1000	76	751.095
1000	77	752.728
1000	78	754.347
1000	79	755.954
1000	80	757.547
1000	81	759.127
1000	82	760.695
1000	83	762.25
1000	84	763.794
1000	85	765.325
1000	86	766.845
1000	87	768.353
1000	88	769.849
1000	89	771.335
1000	90	772.809
1000	91	774.273
1000	92	775.726
1000	93	777.168
1000	94	778.6
1000	95	780.022
1000	96	781.433
1000	97	782.835
1000	98	784.227
1000	99	785.609
1000	100	786.981
1000	101	788.345
1000	102	789.698
1000	103	791.043
1000	104	792.379
1000	105	793.705
1000	106	795.023
1000	107	796.332
1000	108	797.633
1000	109	798.925
1000	110	800.209
1000	111	801.484
1000	112	802.751
1000	113	804.01
1000	114	805.261
1000	115	806.504
1000	116	807.739
1000	117	808.967
1000	118	810.187
1000	119	811.399
1000	120	812.604
1000	121	813.801
1000	122	814.992
1000	123	816.174
1000	124	817.35
1000	125	818.519
1000	126	819.68
1000	127	820.835
1000	128	821.983
1000	129	823.124
1000	130	824.258
1000	131	825.386
1000	132	826.507
1000	133	827.621
1000	134	828.729
1000	135	829.831
1000	136	830.926
1000	137	832.015
1000	138	833.098
1000	139	834.174
1000	140	835.245
1000	141	836.309
1000	142	837.367
1000	143	838.42
1000	144	839.466
1000	145	840.507
1000	146	841.541
1000	147	842.57
1000	148	843.594
1000	149	844.611
1000	150	845.624
1000	151	846.63
1000	152	847.631
1000	153	848.627
1000	154	849.617
1000	155	850.601
1000	156	851.581
1000	157	852.555
1000	158	853.524
1000	159	854.488
1000	160	855.446
1000	161	856.399
1000	162	857.348
1000	163	858.291
1000	164	859.229
1000	165	860.162
1000	166	861.09
1000	167	862.014
1000	168	862.932
1000	169	863.846
1000	170	864.755
1000	171	865.659
1000	172	866.558
1000	173	867.453
1000	174	868.343
1000	175	869.228
1000	176	870.109
1000	177	870.985
1000	178	871.857
1000	179	872.724
1000	180	873.587
1000	181	874.445
1000	182	875.299
1000	183	876.148
1000	184	876.993
1000	185	877.834
1000	186	878.67
1000	187	879.502
1000	188	880.33
1000	189	881.154
1000	190	881.973
1000	191	882.788
1000	192	883.599
1000	193	884.406
1000	194	885.209
1000	195	886.008
1000	196	886.803
1000	197	887.593
1000	198	888.38
1000	199	889.163
1000	200	889.942
1000	201	890.717
1000	202	891.487
1000	203	892.255
1000	204	893.018
1000	205	893.777
1000	206	894.533
1000	207	895.284
1000	208	896.032
1000	209	896.776
1000	210	897.517
1000	211	898.253
1000	212	898.986
1000	213	899.716
1000	214	900.441
1000	215	901.163
1000	216	901.882
1000	217	902.597
1000	218	903.308
1000	219	904.015
1000	220	904.719
1000	221	905.42
1000	222	906.117
1000	223	906.81
1000	224	907.5
1000	225	908.187
1000	226	908.87
1000	227	909.55
1000	228	910.226
1000	229	910.899
1000	230	911.568
1000	231	912.235
1000	232	912.897
1000	233	913.557
1000	234	914.213
1000	235	914.866
1000	236	915.515
1000	237	916.161
1000	238	916.804
1000	239	917.444
1000	240	918.081
1000	241	918.714
1000	242	919.344
1000	243	919.971
1000	244	920.595
1000	245	921.215
1000	246	921.833
1000	247	922.447
1000	248	923.058
1000	249	923.666
1000	250	924.271
1000	251	924.873
1000	252	925.472
1000	253	926.067
1000	254	926.66
1000	255	927.25
1000	256	927.836
1000	257	928.42
1000	258	929.001
1000	259	929.578
1000	260	930.153
1000	261	930.725
1000	262	931.293
1000	263	931.859
1000	264	932.422
1000	265	932.982
1000	266	933.539
1000	267	934.093
1000	268	934.645
1000	269	935.193
1000	270	935.739
1000	271	936.281
1000	272	936.821
1000	273	937.358
1000	274	937.892
1000	275	938.424
1000	276	938.952
1000	277	939.478
1000	278	940.001
1000	279	940.521
1000	280	941.039
1000	281	941.554
1000	282	942.066
1000	283	942.575
1000	284	943.081
1000	285	943.585
1000	286	944.086
1000	287	944.585
1000	288	945.08
1000	289	945.573
1000	290	946.064
1000	291	946.551
1000	292	947.036
1000	293	947.519
1000	294	947.998
1000	295	948.476
1000	296	948.95
1000	297	949.422
1000	298	949.891
1000	299	950.358
1000	300	950.822
1000	301	951.283
1000	302	951.742
1000	303	952.199
1000	304	952.652
1000	305	953.104
1000	306	953.552
1000	307	953.999
1000	308	954.442
1000	309	954.883
1000	310	955.322
1000	311	955.758
1000	312	956.192
1000	313	956.623
1000	314	957.051
1000	315	957.477
1000	316	957.901
1000	317	958.322
1000	318	958.741
1000	319	959.157
1000	320	959.571
1000	321	959.983
1000	322	960.392
1000	323	960.798
1000	324	961.202
1000	325	961.604
1000	326	962.003
1000	327	962.4
1000	328	962.795
1000	329	963.187
1000	330	963.576
1000	331	963.964
1000	332	964.349
1000	333	964.731
1000	334	965.112
1000	335	965.49
1000	336	965.865
1000	337	966.238
1000	338	966.609
1000	339	966.978
1000	340	967.344
1000	341	967.708
1000	342	968.07
1000	343	968.429
1000	344	968.786
1000	345	969.141
1000	346	969.493
1000	347	969.843
1000	348	970.191
1000	349	970.537
1000	350	970.88
1000	351	971.221
1000	352	971.56
1000	353	971.896
1000	354	972.23
1000	355	972.562
1000	356	972.892
1000	357	973.22
1000	358	973.545
1000	359	973.868
1000	360	974.189
1000	361	974.508
1000	362	974.824
1000	363	975.138
1000	364	975.45
1000	365	975.76
1000	366	976.068
1000	367	976.373
1000	368	976.677
1000	369	976.978
1000	370	977.277
1000	371	977.573
1000	372	977.868
1000	373	978.16
1000	374	978.45
1000	375	978.739
1000	376	979.025
1000	377	979.308
1000	378	979.59
1000	379	979.869
1000	380	980.147
1000	381	980.422
1000	382	980.695
1000	383	980.966
1000	384	981.235
1000	385	981.502
1000	386	981.767
1000	387	982.029
1000	388	982.29
1000	389	982.548
1000	390	982.804
1000	391	983.058
1000	392	983.311
