100	0	50
100	1	55
100	2	58.6313
100	3	61.5896
100	4	64.1275
100	5	66.3698
100	6	68.389
100	7	70.2315
100	8	71.9292
100	9	73.505
100	10	74.9761
100	11	76.3558
100	12	77.6545
100	13	78.8807
100	14	80.0414
100	15	81.1423
100	16	82.1885
100	17	83.1839
100	18	84.1322
100	19	85.0366
100	20	85.8997
100	21	86.7239
100	22	87.5113
100	23	88.2638
100	24	88.9832
100	25	89.6709
100	26	90.3283
100	27	90.9566
100	28	91.557
100	29	92.1304
100	30	92.6779
100	31	93.2003
100	32	93.6983
100	33	94.1727
100	34	94.6243
100	35	95.0535
100	36	95.461
100	37	95.8474
100	38	96.2132
100	39	96.5588
100	40	96.8847
100	41	97.1914
100	42	97.4792
100	43	97.7486
100	44	98
100	45	98.2337
100	46	98.4502
100	47	98.6498
100	48	98.8329
100	49	99
100	50	99.1514
100	51	99.2877
100	52	99.4093
100	53	99.5167
100	54	99.6106
100	55	99.6916
100	56	99.7604
100	57	99.8179
100	58	99.8649
100	59	99.9025
100	60	99.9318
100	61	99.9538
100	62	99.9699
100	63	99.9812
100	64	99.9887
100	65	99.9935
100	66	99.9965
100	67	99.9982
100	68	99.9991
100	69	99.9996
100	70	99.9998
100	71	99.9999
100	72	100
100	73	100
100	74	100
100	75	100
100	76	100
100	77	100
100	78	100
100	79	100
100	80	100
100	81	100
100	82	100
100	83	100
100	84	100
100	85	100
100	86	100
100	87	100
100	88	100
100	89	100
100	90	100
100	91	100
100	92	100
100	93	100
100	94	100
100	95	100
100	96	100
100	97	100
100	98	100
100	99	100
